Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781872500,100,,Aggregated,3.000000,0.000000,7600,9800,11000,11000,14000,14000,16000,16000,16000,16000,16000,50,0,7600,7271.50114522,177.1884739999905,15815.89386400003,279.68
1781872501,100,,Aggregated,3.400000,0.000000,8000,10000,11000,12000,14000,16000,16000,16000,16000,16000,16000,54,0,7700,7810.323601518517,177.1884739999905,15834.739724999963,268.51851851851853
1781872502,100,,Aggregated,3.400000,0.000000,8300,11000,11000,13000,15000,16000,16000,16000,16000,16000,16000,56,0,8000,8097.288366446429,177.1884739999905,16235.03266800003,263.5357142857143
1781872503,100,,Aggregated,3.300000,0.000000,8500,11000,13000,14000,16000,16000,17000,19000,19000,19000,19000,60,0,8300,8526.836039283335,177.1884739999905,19261.000368000055,254.6
1781872504,100,,Aggregated,3.800000,0.000000,8900,11000,13000,14000,16000,16000,19000,19000,19000,19000,19000,62,0,8500,8811.988959048389,177.1884739999905,19464.881935999983,250.58064516129033
1781872505,100,,Aggregated,3.400000,0.000000,9100,11000,14000,15000,17000,19000,20000,21000,21000,21000,21000,66,0,9000,9494.445024045455,177.1884739999905,21330.848543999993,243.27272727272728
1781872506,100,,Aggregated,3.600000,0.000000,9100,12000,15000,16000,19000,20000,20000,21000,21000,21000,21000,74,0,9000,9764.13186631081,177.1884739999905,21330.848543999993,229.75675675675674
1781872507,100,,Aggregated,3.500000,0.000000,9100,13000,15000,16000,19000,20000,21000,21000,21000,21000,21000,77,0,9100,9996.063420038961,177.1884739999905,21330.848543999993,225.85714285714286
1781872508,100,,Aggregated,4.300000,0.000000,9100,13000,15000,16000,19000,20000,21000,21000,21000,21000,21000,81,0,9100,10010.513318876545,177.1884739999905,21330.848543999993,221.17283950617283
1781872509,100,,Aggregated,3.800000,0.000000,10000,14000,16000,17000,20000,21000,24000,24000,24000,24000,24000,86,0,9800,10692.486079488372,177.1884739999905,24307.574198,215.86046511627907
1781872510,100,,Aggregated,3.900000,0.000000,11000,15000,16000,19000,20000,23000,24000,24000,24000,24000,24000,90,0,10000,11149.766536655554,177.1884739999905,24307.574198,212.04444444444445
1781872511,100,,Aggregated,3.700000,0.000000,11000,15000,17000,19000,21000,21000,23000,24000,24000,24000,24000,102,0,11000,11417.436323088235,177.1884739999905,24307.574198,200.65686274509804
1781872512,100,,Aggregated,3.700000,0.000000,11000,16000,19000,20000,21000,23000,24000,24000,25000,25000,25000,112,0,11000,11897.23249832143,177.1884739999905,24559.949037000024,193.80357142857142
1781872513,100,,Aggregated,4.400000,0.000000,11000,16000,19000,20000,21000,23000,24000,24000,25000,25000,25000,124,0,11000,12085.479929266132,177.1884739999905,24559.949037000024,186.21774193548387
1781872514,100,,Aggregated,4.800000,0.000000,11000,17000,20000,21000,22000,23000,24000,25000,27000,27000,27000,147,0,11000,12471.537569714288,177.1884739999905,26934.762558999977,174.44897959183675
1781872516,100,,Aggregated,5.700000,0.000000,11000,17000,20000,21000,22000,23000,24000,27000,28000,28000,28000,152,0,11000,12433.301450605266,177.1884739999905,27934.801305000066,172.20394736842104
1781872517,100,,Aggregated,8.400000,0.000000,11000,17000,19000,21000,22000,23000,24000,27000,28000,28000,28000,160,0,11000,12092.823473118755,177.1884739999905,27934.801305000066,205.3
1781872518,100,,Aggregated,8.000000,0.000000,11000,16000,19000,20000,22000,23000,25000,28000,30000,30000,30000,176,0,10000,11460.157879619324,143.09393700000328,29973.362866000003,263.5681818181818
1781872519,100,,Aggregated,8.500000,0.000000,9800,16000,19000,20000,22000,23000,28000,30000,31000,31000,31000,188,0,9500,11156.761900303196,143.09393700000328,30842.39681300005,274.46276595744683
1781872520,100,,Aggregated,9.300000,0.000000,9100,16000,19000,20000,22000,23000,30000,31000,31000,31000,31000,193,0,9100,11065.72299479793,143.09393700000328,31285.000732999946,280.0621761658031
1781872521,100,,Aggregated,10.000000,0.000000,9000,16000,19000,20000,22000,24000,31000,33000,33000,33000,33000,199,0,9000,11090.358194010052,87.59173000009923,32739.28785299995,284.8542713567839
1781872522,100,,Aggregated,10.300000,0.000000,8900,15000,19000,20000,23000,25000,31000,33000,33000,33000,33000,206,0,8500,11081.581603194176,87.59173000009923,33279.326702999926,288.7669902912621
1781872523,100,,Aggregated,10.200000,0.000000,8300,15000,19000,20000,23000,27000,33000,33000,35000,35000,35000,213,0,8300,10895.500132051642,87.59173000009923,34735.320392999936,291.5821596244131
1781872524,100,,Aggregated,10.000000,0.000000,8500,15000,19000,21000,23000,30000,33000,36000,36000,36000,36000,218,0,8300,11165.781516431194,87.59173000009923,36292.83572899999,287.8715596330275
1781872525,100,,Aggregated,9.500000,0.000000,8500,16000,19000,21000,23000,31000,35000,36000,37000,37000,37000,220,0,8300,11233.110562122729,87.59173000009923,37029.54974600004,286.16818181818184
1781872526,100,,Aggregated,8.800000,0.000000,8200,15000,19000,21000,23000,31000,36000,36000,37000,37000,37000,228,0,8000,11176.993647048248,62.34392199996819,37029.54974600004,297.25877192982455
1781872527,100,,Aggregated,7.100000,0.000000,8200,16000,19000,21000,23000,33000,37000,38000,38000,38000,38000,234,0,8000,11381.433517901713,49.90442799999073,38473.31148900003,309.46153846153845
1781872529,100,,Aggregated,6.900000,0.000000,7600,15000,19000,21000,23000,33000,37000,38000,39000,39000,39000,245,0,7600,11059.080142477556,49.90442799999073,38531.77815999993,332.60408163265305
1781872530,100,,Aggregated,6.900000,0.000000,7600,15000,19000,21000,25000,36000,38000,40000,41000,41000,41000,252,0,7600,11357.162337373018,49.90442799999073,40507.71841599999,342.6388888888889
1781872531,100,,Aggregated,6.100000,0.000000,7600,15000,19000,21000,28000,36000,38000,40000,41000,41000,41000,260,0,7500,11326.793903996157,49.592587999995885,41082.783922999966,350.8692307692308
1781872532,100,,Aggregated,6.200000,0.000000,7600,16000,20000,21000,30000,36000,38000,40000,41000,41000,41000,278,0,7500,11511.121485366908,43.19934499994815,41082.783922999966,362.78057553956836
1781872533,100,,Aggregated,6.200000,0.000000,7400,16000,20000,22000,29000,35000,38000,40000,41000,41000,41000,293,0,7400,11377.856905474402,43.19934499994815,41082.783922999966,383.1672354948806
1781872534,100,,Aggregated,7.400000,0.000000,6900,16000,21000,22000,27000,35000,38000,40000,41000,41000,41000,315,0,6900,11192.124442749204,43.19934499994815,41082.783922999966,406.87301587301585
1781872535,100,,Aggregated,8.400000,0.000000,6900,16000,21000,22000,27000,33000,38000,40000,41000,41000,41000,321,0,6900,11203.755879473518,43.19934499994815,41082.783922999966,407.2928348909657
1781872536,100,,Aggregated,9.400000,0.000000,6500,16000,21000,22000,26000,33000,38000,40000,41000,41000,41000,348,0,6500,10997.890272626433,43.19934499994815,41082.783922999966,445.67816091954023
1781872537,100,,Aggregated,9.700000,0.000000,6200,16000,21000,22000,26000,33000,38000,40000,41000,41000,41000,368,0,6200,10785.285987633151,43.19934499994815,41082.783922999966,475.3641304347826
1781872538,100,,Aggregated,12.600000,0.000000,6100,17000,21000,22000,25000,32000,37000,39000,41000,41000,41000,412,0,6000,10642.958279614077,32.922480000024734,41082.783922999966,511.78155339805824
1781872539,100,,Aggregated,12.900000,0.000000,5600,16000,21000,22000,24000,31000,37000,39000,41000,41000,41000,471,0,5600,10135.753130904466,32.922480000024734,41082.783922999966,565.276008492569
1781872540,100,,Aggregated,15.900000,0.000000,3200,14000,20000,21000,24000,30000,36000,38000,41000,41000,41000,523,0,3200,9395.978359022947,32.922480000024734,41082.783922999966,606.1204588910134
1781872541,100,,Aggregated,20.800000,0.000000,2800,11000,19000,21000,24000,30000,36000,38000,41000,41000,41000,573,0,2800,8878.72953175218,32.922480000024734,41082.783922999966,621.1361256544502
1781872542,100,,Aggregated,25.200000,0.000000,2500,10000,17000,21000,23000,28000,36000,38000,41000,41000,41000,609,0,2500,8521.813924220032,32.922480000024734,41082.783922999966,642.0607553366174
1781872543,100,,Aggregated,29.100000,0.000000,1700,9000,16000,20000,23000,27000,36000,38000,41000,41000,41000,655,0,1700,8082.290557381682,32.922480000024734,41082.783922999966,686.0
1781872544,100,,Aggregated,31.800000,0.000000,560,8000,14000,19000,23000,26000,35000,38000,41000,41000,41000,717,0,560,7537.152731393309,32.922480000024734,41082.783922999966,699.4797768479776
1781872545,100,,Aggregated,33.500000,0.000000,420,6900,11000,17000,23000,26000,35000,38000,41000,41000,41000,770,0,410,7125.043841689616,32.922480000024734,41082.783922999966,740.4181818181818
1781872546,100,,Aggregated,37.600000,0.000000,430,6200,10000,16000,22000,25000,33000,37000,41000,41000,41000,821,0,430,6794.773008985389,32.922480000024734,41082.783922999966,746.9244823386115
1781872547,100,,Aggregated,42.200000,0.000000,500,5400,9500,15000,22000,24000,33000,37000,41000,41000,41000,875,0,500,6487.657053700577,32.922480000024734,41082.783922999966,770.7497142857143
1781872548,100,,Aggregated,44.400000,0.000000,440,5300,8500,11000,22000,24000,33000,37000,41000,41000,41000,943,0,440,6109.832296168621,32.922480000024734,41082.783922999966,787.9745493107105
1781872549,100,,Aggregated,48.000000,0.000000,420,5000,7500,11000,21000,24000,32000,36000,41000,41000,41000,1007,0,420,5802.988985222449,32.922480000024734,41082.783922999966,823.1837140019861
1781872550,100,,Aggregated,50.300000,0.000000,400,4500,6500,9600,21000,24000,32000,36000,41000,41000,41000,1074,0,400,5508.747074810991,32.922480000024734,41082.783922999966,839.4013035381751
1781872551,100,,Aggregated,50.500000,0.000000,380,3900,6000,8800,21000,24000,32000,36000,41000,41000,41000,1135,0,380,5272.252292962995,32.922480000024734,41082.783922999966,843.647577092511
1781872552,100,,Aggregated,51.300000,0.000000,410,3600,5500,8500,21000,23000,31000,36000,41000,41000,41000,1180,0,410,5120.508750499152,32.922480000024734,41082.783922999966,847.0406779661017
1781872553,100,,Aggregated,53.400000,0.000000,430,3600,5300,7600,20000,23000,31000,36000,41000,41000,41000,1243,0,430,4925.908132316172,32.922480000024734,41082.783922999966,858.7457763475462
1781872554,100,,Aggregated,54.200000,0.000000,410,3500,5200,7000,20000,23000,30000,36000,41000,41000,41000,1302,0,400,4743.49521939401,32.922480000024734,41082.783922999966,860.8709677419355
1781872556,100,,Aggregated,56.500000,0.000000,410,3500,5000,6500,19000,23000,30000,36000,41000,41000,41000,1358,0,410,4597.235637024303,32.922480000024734,41082.783922999966,873.300441826215
1781872557,100,,Aggregated,56.500000,0.000000,430,3400,4900,6200,19000,23000,30000,35000,41000,41000,41000,1403,0,430,4497.722296310763,32.922480000024734,41082.783922999966,875.4433357091946
1781872558,100,,Aggregated,56.600000,0.000000,440,3400,4600,5700,18000,23000,29000,35000,41000,41000,41000,1453,0,440,4399.479859361321,32.922480000024734,41082.783922999966,883.3331039229181
1781872559,100,,Aggregated,56.400000,0.000000,450,3400,4300,5400,17000,23000,28000,35000,41000,41000,41000,1501,0,450,4311.440402076616,32.922480000024734,41082.783922999966,887.8967355096602
1781872560,100,,Aggregated,55.000000,0.000000,460,3300,4200,5300,17000,23000,27000,35000,41000,41000,41000,1555,0,460,4215.034072661094,32.922480000024734,41082.783922999966,895.3350482315112
1781872561,100,,Aggregated,53.200000,0.000000,480,3300,4100,5200,17000,22000,27000,33000,41000,41000,41000,1608,0,480,4121.494590165423,32.922480000024734,41082.783922999966,895.9769900497513
1781872562,100,,Aggregated,52.600000,0.000000,490,3000,4100,5100,16000,22000,26000,33000,41000,41000,41000,1653,0,490,4051.523601950999,32.922480000024734,41082.783922999966,900.9818511796733
1781872563,100,,Aggregated,51.000000,0.000000,520,2800,4100,5000,16000,22000,26000,33000,41000,41000,41000,1699,0,520,3981.512905346086,32.922480000024734,41082.783922999966,907.1112419070041
1781872564,100,,Aggregated,50.300000,0.000000,530,2700,4100,4900,15000,22000,26000,33000,41000,41000,41000,1753,0,530,3908.911213892187,32.922480000024734,41082.783922999966,909.8824871648602
1781872565,100,,Aggregated,49.600000,0.000000,520,2500,4000,4700,14000,22000,26000,33000,41000,41000,41000,1810,0,520,3828.8428195812203,32.922480000024734,41082.783922999966,917.5569060773481
1781872566,100,,Aggregated,48.000000,0.000000,520,1900,4000,4400,12000,22000,26000,33000,41000,41000,41000,1865,0,520,3750.852556270246,32.922480000024734,41082.783922999966,922.1061662198391
1781872567,100,,Aggregated,48.200000,0.000000,520,1700,4000,4300,11000,22000,26000,33000,41000,41000,41000,1917,0,520,3688.558994870636,32.922480000024734,41082.783922999966,934.6145018257695
1781872568,100,,Aggregated,48.600000,0.000000,530,1700,3900,4200,11000,21000,26000,33000,41000,41000,41000,1968,0,530,3630.791706049802,32.922480000024734,41082.783922999966,937.6646341463414
1781872569,100,,Aggregated,48.300000,0.000000,530,1500,3900,4200,11000,21000,25000,32000,40000,41000,41000,2030,0,530,3558.0128007517305,32.922480000024734,41082.783922999966,940.6300492610837
1781872570,100,,Aggregated,49.200000,0.000000,530,1400,3800,4100,10000,21000,25000,32000,40000,41000,41000,2089,0,530,3495.50868156822,32.922480000024734,41082.783922999966,946.6323599808521
1781872571,100,,Aggregated,50.000000,0.000000,530,1300,3800,4100,9800,21000,24000,32000,40000,41000,41000,2135,0,530,3447.856925527408,32.922480000024734,41082.783922999966,951.5690866510539
1781872572,100,,Aggregated,50.600000,0.000000,540,1300,3800,4100,9500,21000,24000,32000,40000,41000,41000,2173,0,540,3417.67683757847,32.922480000024734,41082.783922999966,948.5149562816383
1781872573,100,,Aggregated,50.300000,0.000000,540,1300,3800,4100,8900,21000,24000,32000,40000,41000,41000,2238,0,540,3360.8080736720353,32.922480000024734,41082.783922999966,952.5482573726541
1781872574,100,,Aggregated,49.900000,0.000000,530,1200,3800,4100,8700,21000,24000,31000,40000,41000,41000,2301,0,530,3301.8825435958347,32.922480000024734,41082.783922999966,955.3302911777488
1781872575,100,,Aggregated,49.700000,0.000000,530,1200,3800,4100,8500,21000,24000,31000,40000,41000,41000,2369,0,530,3244.165669284937,32.922480000024734,41082.783922999966,962.5956099620092
1781872577,100,,Aggregated,51.700000,0.000000,520,1200,3700,4100,8000,21000,24000,31000,40000,41000,41000,2425,0,520,3195.8612199802133,32.922480000024734,41082.783922999966,968.0560824742269
1781872578,100,,Aggregated,52.600000,0.000000,530,1100,3700,4000,7600,20000,24000,31000,40000,41000,41000,2492,0,530,3142.3045707788992,32.922480000024734,41082.783922999966,968.8615569823435
1781872579,100,,Aggregated,53.900000,0.000000,520,1100,3600,4000,7200,20000,24000,30000,40000,41000,41000,2568,0,520,3078.08399431387,32.922480000024734,41082.783922999966,971.8944704049844
1781872580,100,,Aggregated,54.400000,0.000000,520,1100,3600,4000,6900,20000,24000,30000,40000,41000,41000,2632,0,520,3026.887939948336,32.922480000024734,41082.783922999966,971.052811550152
1781872581,100,,Aggregated,55.900000,0.000000,520,1100,3600,3900,6500,19000,24000,30000,40000,41000,41000,2699,0,520,2974.571773375332,32.922480000024734,41082.783922999966,976.0400148203038
1781872582,100,,Aggregated,55.800000,0.000000,520,1000,3500,3900,6400,19000,24000,30000,40000,41000,41000,2748,0,520,2941.1714999989154,32.922480000024734,41082.783922999966,980.2954876273653
1781872583,100,,Aggregated,57.100000,0.000000,530,1000,3500,3900,6200,19000,24000,30000,40000,41000,41000,2801,0,530,2909.797735011432,32.922480000024734,41082.783922999966,983.0806854694752
1781872584,100,,Aggregated,58.700000,0.000000,540,1100,3400,3800,5800,19000,24000,30000,40000,41000,41000,2872,0,540,2869.1575232576674,32.922480000024734,41082.783922999966,982.2151810584958
1781872585,100,,Aggregated,59.400000,0.000000,550,1100,3300,3800,5600,18000,23000,29000,40000,41000,41000,2934,0,550,2840.7174110126175,32.922480000024734,41082.783922999966,983.4458077709611
1781872586,100,,Aggregated,58.700000,0.000000,560,1200,3300,3800,5400,18000,23000,29000,40000,41000,41000,2980,0,560,2814.685674057053,32.922480000024734,41082.783922999966,985.7875838926175
1781872587,100,,Aggregated,58.900000,0.000000,570,1200,3300,3700,5400,17000,23000,28000,40000,41000,41000,3023,0,570,2799.0067661505195,32.922480000024734,41082.783922999966,987.8173999338405
1781872589,100,,Aggregated,57.600000,0.000000,580,1300,3100,3700,5400,17000,23000,28000,40000,41000,41000,3070,0,580,2784.3919114736204,32.922480000024734,41082.783922999966,987.9449511400652
1781872590,100,,Aggregated,54.200000,0.000000,590,1400,3100,3700,5300,17000,23000,27000,40000,41000,41000,3112,0,590,2768.8242503290526,32.922480000024734,41082.783922999966,993.3518637532134
1781872591,100,,Aggregated,52.100000,0.000000,600,1400,3000,3700,5300,17000,23000,27000,40000,41000,41000,3149,0,600,2756.8648482778694,32.922480000024734,41082.783922999966,991.1860908224834
1781872592,100,,Aggregated,50.400000,0.000000,620,1500,3000,3600,5300,17000,23000,27000,40000,41000,41000,3191,0,620,2748.2338305199028,32.922480000024734,41082.783922999966,992.486054528361
1781872593,100,,Aggregated,47.500000,0.000000,630,1600,3000,3700,5200,16000,23000,27000,40000,41000,41000,3226,0,630,2745.632885580908,32.922480000024734,41082.783922999966,992.7228766274023
1781872594,100,,Aggregated,44.700000,0.000000,640,1700,3000,3700,5200,16000,23000,27000,40000,41000,41000,3263,0,640,2742.2009945243676,32.922480000024734,41082.783922999966,996.7631014403922
1781872595,100,,Aggregated,43.000000,0.000000,650,1800,3100,3700,5100,16000,23000,27000,40000,41000,41000,3292,0,650,2741.601702539493,32.922480000024734,41082.783922999966,997.8876063183475
1781872596,100,,Aggregated,41.700000,0.000000,660,1800,3000,3700,5100,16000,23000,26000,40000,41000,41000,3329,0,660,2737.9215505407046,32.922480000024734,41082.783922999966,997.3739861820367
1781872597,100,,Aggregated,38.000000,0.000000,670,1900,3000,3600,5000,16000,23000,26000,40000,41000,41000,3360,0,670,2734.439608944047,32.922480000024734,41082.783922999966,995.6494047619047
1781872598,100,,Aggregated,36.100000,0.000000,680,1900,3100,3600,5000,16000,23000,26000,40000,41000,41000,3400,0,680,2731.787992658528,32.922480000024734,41082.783922999966,999.7591176470588
1781872599,100,,Aggregated,34.800000,0.000000,700,1900,3100,3600,4900,15000,23000,26000,40000,41000,41000,3435,0,700,2728.4406624884973,32.922480000024734,41082.783922999966,999.9280931586609
1781872600,100,,Aggregated,34.700000,0.000000,710,2000,3100,3600,4900,15000,23000,26000,40000,41000,41000,3472,0,710,2725.148658889972,32.922480000024734,41082.783922999966,998.4542050691244
1781872602,61,,Aggregated,33.400000,0.000000,720,2000,3100,3600,4900,15000,23000,26000,40000,41000,41000,3506,0,720,2721.9264576562987,32.922480000024734,41082.783922999966,1002.7803764974329
1781872603,44,,Aggregated,32.800000,0.000000,730,2000,3000,3600,4900,15000,23000,26000,40000,41000,41000,3527,0,730,2721.6326436918007,32.922480000024734,41082.783922999966,1004.6333994896513
1781872604,32,,Aggregated,33.200000,0.000000,740,2100,3100,3600,4800,14000,23000,26000,40000,41000,41000,3542,0,740,2723.7479805988087,32.922480000024734,41082.783922999966,1004.2605872388481
